,Sx,Sy,Sz,Rx,Ry,Rz,Ax,Ay,Az,Attenuation,30Hz,60Hz,90Hz
626,1.4,2,0.82,1.4,1,0.82,0.85,0.65,0.82,7.6488105057628,41.827733617443,59.2155387774882,0.242707841352582
627,1.4,2,0.82,1.4,1,0.82,0.85,0.7,0.82,7.78986434665987,44.1901196724911,53.3712387236764,0.43379652920494
628,1.4,2,0.82,1.4,1,0.82,0.85,0.75,0.82,8.83878750368832,47.3221773490612,53.7457701803896,1.56447487488367
629,1.4,2,0.82,1.4,1,0.82,0.85,0.8,0.82,10.6993417076048,45.8057571095276,51.1746898776512,3.87248181933128
630,1.4,2,0.82,1.4,1,0.82,0.85,0.85,0.82,12.2440145206298,51.1058492911029,47.2585168733017,5.99273605746572
631,1.4,2,0.82,1.4,1,0.82,0.85,0.9,0.82,13.3238117521619,47.2126441582833,46.4466312453596,7.93701868424469
632,1.4,2,0.82,1.4,1,0.82,0.85,0.95,0.82,13.3506608720229,47.946803828625,43.3315093178287,8.15527864480566
633,1.4,2,0.82,1.4,1,0.82,0.85,1,0.82,12.8595459059428,49.3433458853735,48.1923205127155,7.16279164116099
634,1.4,2,0.82,1.4,1,0.82,0.85,1.05,0.82,12.5276135768762,52.6461010798659,48.1087442780229,6.55093478695899
635,1.4,2,0.82,1.4,1,0.82,0.85,1.1,0.82,10.5856069430127,45.6917081633058,46.723430562184,3.76376132611581
636,1.4,2,0.82,1.4,1,0.82,0.85,1.15,0.82,9.33777619549689,47.423588168654,48.9049117121388,2.14521701574049
637,1.4,2,0.82,1.4,1,0.82,0.85,1.2,0.82,9.11665891769008,47.1294064659735,48.9289879300674,1.90292986627088
638,1.4,2,0.82,1.4,1,0.82,0.85,1.25,0.82,9.38769668111312,46.1188997562952,55.8591587952447,2.19427391299349
639,1.4,2,0.82,1.4,1,0.82,0.85,1.3,0.82,10.0574453182855,47.8830866019576,52.5883078807879,3.00412825625984
640,1.4,2,0.82,1.4,1,0.82,0.85,1.35,0.82,10.0031240009495,40.5915043596487,49.6723330521771,3.00597474069854
641,1.4,2,0.82,1.4,1,0.82,0.85,1.4,0.82,10.1896888212015,45.077558431052,52.5558387752286,3.16110964475389
642,1.4,2,0.82,1.4,1,0.82,0.85,1.45,0.82,9.1135011956804,47.9495047519066,57.2717969136276,1.92332841262464
643,1.4,2,0.82,1.4,1,0.82,0.85,1.5,0.82,8.20379599793733,49.5432592275446,48.4920017756041,0.853623432279795
644,1.4,2,0.82,1.4,1,0.82,0.85,1.55,0.82,7.54046412945605,43.619865601908,52.1523939511702,0.154919702884691
645,1.4,2,0.82,1.4,1,0.82,0.85,1.6,0.82,7.94979913274924,39.227033537478,52.1033758124721,0.573535815583643
646,1.4,2,0.82,1.4,1,0.82,0.85,1.65,0.82,9.07225749310414,34.2411507856402,49.4078038019633,1.93154841921343
647,1.4,2,0.82,1.4,1,0.82,0.85,1.7,0.82,9.82289774342197,20.0829296740281,44.9475626341837,2.95964452931633
648,1.4,2,0.82,1.4,1,0.82,0.85,1.75,0.82,10.1667961633558,14.411244488585,39.1926056847891,3.808480194174
649,1.4,2,0.82,1.4,1,0.82,0.85,1.8,0.82,9.30247020349748,10.2435178362255,39.3737344918966,3.52344775253874
650,1.4,2,0.82,1.4,1,0.82,0.85,1.85,0.82,7.48712860567321,6.84094994206451,46.073784237729,2.08361745793907
651,1.4,2,0.82,1.4,1,0.82,0.85,1.9,0.82,5.79199504993753,4.58548901861719,46.1924873080938,0.525518001275838
652,1.4,2,0.82,1.4,1,0.82,0.85,1.95,0.82,4.98779753925574,3.41101477940081,48.2318855375703,0.026922173928853
653,1.4,2,0.82,1.4,1,0.82,0.85,2,0.82,5.34877779891198,3.05624659927869,51.6268285840331,1.08950618826725
654,1.4,2,0.82,1.4,1,0.82,0.85,2.05,0.82,5.92776964074802,2.85611227270743,50.9478743623515,3.01952779369336
655,1.4,2,0.82,1.4,1,0.82,0.85,2.1,0.82,6.15496402756937,2.64442518269695,49.0327629655635,4.33381479668005
656,1.4,2,0.82,1.4,1,0.82,0.9,0.1,0.82,4.69716328553889,0.386746497296311,48.4186922044133,6.41404208361152
657,1.4,2,0.82,1.4,1,0.82,0.9,0.15,0.82,4.87642609218405,0.81464121234615,47.2604629199253,5.01446964867547
658,1.4,2,0.82,1.4,1,0.82,0.9,0.2,0.82,5.0580503945553,1.53386449789241,49.3296012777544,2.96390272007013
659,1.4,2,0.82,1.4,1,0.82,0.9,0.25,0.82,5.21352523321256,2.56336253459344,48.1771419042184,1.44710848422574
660,1.4,2,0.82,1.4,1,0.82,0.9,0.3,0.82,5.97425956644995,4.54591922096783,34.2372074197764,0.90090038674038
661,1.4,2,0.82,1.4,1,0.82,0.9,0.35,0.82,6.91166823140961,7.38402167806959,35.1837588726883,0.85796399347854
662,1.4,2,0.82,1.4,1,0.82,0.9,0.4,0.82,7.82316135337142,11.4472063990612,45.1126377376747,1.07775148927829
663,1.4,2,0.82,1.4,1,0.82,0.9,0.45,0.82,8.08393453130721,14.3970532840796,53.5449820222805,1.06155628324747
664,1.4,2,0.82,1.4,1,0.82,0.9,0.5,0.82,8.1663682379714,20.272221852916,45.7313836187004,0.901869948788601
665,1.4,2,0.82,1.4,1,0.82,0.9,0.55,0.82,7.7340893543322,22.4517054671284,52.7793872663382,0.385915270673213
666,1.4,2,0.82,1.4,1,0.82,0.9,0.6,0.82,7.43663501736062,28.4707306828213,50.7637477899596,0.046908023506475
667,1.4,2,0.82,1.4,1,0.82,0.9,0.65,0.82,7.58200746820479,35.6259598839777,57.3040370916195,0.179971258874755
668,1.4,2,0.82,1.4,1,0.82,0.9,0.7,0.82,8.33155111444707,35.558247602991,53.3989483805419,0.973290977857493
669,1.4,2,0.82,1.4,1,0.82,0.9,0.75,0.82,9.74192663664532,39.9741189420112,61.1167351747567,2.65389298828263
670,1.4,2,0.82,1.4,1,0.82,0.9,0.8,0.82,11.1235744625878,48.3537196169231,51.5888044264948,4.4921754409559
671,1.4,2,0.82,1.4,1,0.82,0.9,0.85,0.82,11.99924625513,48.3011473783183,50.0990504531882,5.77220329060998
672,1.4,2,0.82,1.4,1,0.82,0.9,0.9,0.82,12.307012440397,53.7399506204676,47.789966840777,6.17547154000172
673,1.4,2,0.82,1.4,1,0.82,0.9,0.95,0.82,12.0204961109193,44.607538655679,51.8259514162059,5.78185700840788
674,1.4,2,0.82,1.4,1,0.82,0.9,1,0.82,10.6822808773292,47.9984794268427,55.2137219754082,3.86701533651552
675,1.4,2,0.82,1.4,1,0.82,0.9,1.05,0.82,9.65941986607507,48.4292515774687,53.9544327233497,2.59204181532293
676,1.4,2,0.82,1.4,1,0.82,0.9,1.1,0.82,8.54023339743658,48.8255725227162,51.0672527537638,1.21322580763016
677,1.4,2,0.82,1.4,1,0.82,0.9,1.15,0.82,7.74913546204458,43.6863920036828,49.1649764164769,0.347935409104837
678,1.4,2,0.82,1.4,1,0.82,0.9,1.2,0.82,7.5829066823705,51.002999961041,47.0698543004177,0.15158433932138
679,1.4,2,0.82,1.4,1,0.82,0.9,1.25,0.82,7.74341849975012,45.3481184985735,45.5695478830923,0.318930027155847
680,1.4,2,0.82,1.4,1,0.82,0.9,1.3,0.82,7.92829559659401,48.367994979928,43.351268570892,0.597037258006949
681,1.4,2,0.82,1.4,1,0.82,0.9,1.35,0.82,8.11154033902989,48.162522472171,49.1021715219593,0.73704833067481
682,1.4,2,0.82,1.4,1,0.82,0.9,1.4,0.82,8.01622332405797,52.4010019559217,49.760889662839,0.672661031168698
683,1.4,2,0.82,1.4,1,0.82,0.9,1.45,0.82,7.77909086984263,43.2159704071787,46.2615499441061,0.42459348218393
684,1.4,2,0.82,1.4,1,0.82,0.9,1.5,0.82,7.77803618686147,43.4463699780391,51.111888929504,0.360572620483516
685,1.4,2,0.82,1.4,1,0.82,0.9,1.55,0.82,7.87800380971416,38.8443748284789,49.8760072636497,0.489898257111296
686,1.4,2,0.82,1.4,1,0.82,0.9,1.6,0.82,8.32646600650817,38.0613216274156,55.7296343099613,0.96680658533144
687,1.4,2,0.82,1.4,1,0.82,0.9,1.65,0.82,8.89358593538792,30.081370473986,54.2271488068715,1.61649297651789
688,1.4,2,0.82,1.4,1,0.82,0.9,1.7,0.82,9.12792239935333,22.2606021861617,48.9707110482945,2.00453990089703
689,1.4,2,0.82,1.4,1,0.82,0.9,1.75,0.82,8.6128402976379,14.5418127382047,52.0813733678883,1.64814345257129
690,1.4,2,0.82,1.4,1,0.82,0.9,1.8,0.82,8.34427676306226,13.0613158952698,50.5557910136308,1.51408105750808
691,1.4,2,0.82,1.4,1,0.82,0.9,1.85,0.82,7.26470894396628,9.13948478346077,47.8989655209863,0.792448570595264
692,1.4,2,0.82,1.4,1,0.82,0.9,1.9,0.82,6.50880714546166,6.63829074011773,50.2068669067377,0.589491042838523
693,1.4,2,0.82,1.4,1,0.82,0.9,1.95,0.82,6.26012944042055,4.76854687550353,50.2495072998195,1.28621244594973
694,1.4,2,0.82,1.4,1,0.82,0.9,2,0.82,7.06768317750592,4.61056676130164,46.6655773801287,3.33136997077465
695,1.4,2,0.82,1.4,1,0.82,0.9,2.05,0.82,7.07926152651168,3.75397989364067,43.9658382554682,5.05478090272755
696,1.4,2,0.82,1.4,1,0.82,0.9,2.1,0.82,6.82558415316982,3.13082926929896,49.1768504345484,5.86125558940133
697,1.4,2,0.82,1.4,1,0.82,0.95,0.1,0.82,6.15265763335606,1.68434144954435,44.658336292977,10.5420492870586
698,1.4,2,0.82,1.4,1,0.82,0.95,0.15,0.82,6.58048302317235,2.3482457528712,51.8375027109503,8.5595685608857
699,1.4,2,0.82,1.4,1,0.82,0.95,0.2,0.82,6.77889366379126,3.04777826577678,46.0435435261982,5.92237633121474
700,1.4,2,0.82,1.4,1,0.82,0.95,0.25,0.82,7.29431594929141,4.35065153527371,47.5936819914074,4.5058551220218
701,1.4,2,0.82,1.4,1,0.82,0.95,0.3,0.82,8.11289823139184,6.31676575622637,40.9195279591677,3.75713066439891
702,1.4,2,0.82,1.4,1,0.82,0.95,0.35,0.82,8.90006603373901,8.99931735384175,49.4760899322829,3.40944232427933
703,1.4,2,0.82,1.4,1,0.82,0.95,0.4,0.82,8.77206828288017,10.8903808282946,50.7766510317604,2.47710458953929
704,1.4,2,0.82,1.4,1,0.82,0.95,0.45,0.82,8.62845239490117,14.9995769161172,49.9612222023542,1.64984945219233
705,1.4,2,0.82,1.4,1,0.82,0.95,0.5,0.82,7.8268164590296,18.0991038746285,48.2131456818343,0.594813521028314
706,1.4,2,0.82,1.4,1,0.82,0.95,0.55,0.82,7.51800409588113,22.1431800085601,49.5024255250639,0.062276066151089
707,1.4,2,0.82,1.4,1,0.82,0.95,0.6,0.82,7.71978809154122,25.9187156950969,51.4067499790189,0.387383516052948
708,1.4,2,0.82,1.4,1,0.82,0.95,0.65,0.82,8.82428516600053,27.8289431174902,51.3983429543807,1.55930461435396
709,1.4,2,0.82,1.4,1,0.82,0.95,0.7,0.82,10.0957807776876,29.2227729342913,56.185244520967,3.11275039930513
710,1.4,2,0.82,1.4,1,0.82,0.95,0.75,0.82,11.4718932323713,33.5685848378876,47.2857606345096,4.93316771586764
711,1.4,2,0.82,1.4,1,0.82,0.95,0.8,0.82,12.1654453755934,33.608125033941,53.1988401257031,5.97479305540065
712,1.4,2,0.82,1.4,1,0.82,0.95,0.85,0.82,12.1412399844742,35.8188510317831,44.9295014804243,5.93840910628057
713,1.4,2,0.82,1.4,1,0.82,0.95,0.9,0.82,11.3651186258553,34.8289593962283,51.840005580655,4.78840235032395
714,1.4,2,0.82,1.4,1,0.82,0.95,0.95,0.82,10.2296260721899,39.2800051828893,43.9414702177564,3.29293070083799
715,1.4,2,0.82,1.4,1,0.82,0.95,1,0.82,8.9305730893707,35.6272835485592,37.2228532756726,1.69483914781169
716,1.4,2,0.82,1.4,1,0.82,0.95,1.05,0.82,8.25904288639739,40.0429831010366,40.1605119045479,0.884201304471327
717,1.4,2,0.82,1.4,1,0.82,0.95,1.1,0.82,7.78098302586297,38.0771053654472,39.1867458326626,0.388941500209238
718,1.4,2,0.82,1.4,1,0.82,0.95,1.15,0.82,7.71506989347638,40.3120450315197,38.5556675877108,0.356853574839043
719,1.4,2,0.82,1.4,1,0.82,0.95,1.2,0.82,8.00316750833614,47.8138181876482,46.8737720004471,0.655594842196791
720,1.4,2,0.82,1.4,1,0.82,0.95,1.25,0.82,8.02772540668934,53.6828243124823,47.3131723949164,0.674599247962272
721,1.4,2,0.82,1.4,1,0.82,0.95,1.3,0.82,7.83201212762291,43.3844337513953,51.771057482462,0.470983504036241
722,1.4,2,0.82,1.4,1,0.82,0.95,1.35,0.82,7.55383275833576,43.2707869120643,55.5883633697419,0.138224236233727
723,1.4,2,0.82,1.4,1,0.82,0.95,1.4,0.82,7.41680267635308,46.4618957634287,53.6219576042912,0.021950784326297
724,1.4,2,0.82,1.4,1,0.82,0.95,1.45,0.82,7.65849174982243,43.3412115433415,53.1520057681758,0.231930135088019
725,1.4,2,0.82,1.4,1,0.82,0.95,1.5,0.82,8.09493287511117,39.2636934703004,51.0564451826353,0.73683435301769
726,1.4,2,0.82,1.4,1,0.82,0.95,1.55,0.82,8.39041924377156,32.6517085618134,47.3987720038298,1.05198648690341
727,1.4,2,0.82,1.4,1,0.82,0.95,1.6,0.82,8.82616996682849,31.7440989406602,46.7769629116975,1.55018144553768
728,1.4,2,0.82,1.4,1,0.82,0.95,1.65,0.82,8.8553850021181,31.0617879890755,43.778207940799,1.66501097380378
729,1.4,2,0.82,1.4,1,0.82,0.95,1.7,0.82,8.57800819061092,22.4721672428856,48.9611010227278,1.32248396821347
730,1.4,2,0.82,1.4,1,0.82,0.95,1.75,0.82,8.154055012045,17.3987849589744,47.2440639649996,0.991423015403662
731,1.4,2,0.82,1.4,1,0.82,0.95,1.8,0.82,7.88340507416615,13.9379665684101,47.0569880653526,0.883240972036855
732,1.4,2,0.82,1.4,1,0.82,0.95,1.85,0.82,7.86500226991335,10.9356092112156,47.9108560553597,1.1875536493566
733,1.4,2,0.82,1.4,1,0.82,0.95,1.9,0.82,8.20374917069217,8.95905621691817,48.2382165379823,2.21753080655292
734,1.4,2,0.82,1.4,1,0.82,0.95,1.95,0.82,8.91459506214403,7.76186113411382,56.1752172504284,4.18059714677782
735,1.4,2,0.82,1.4,1,0.82,0.95,2,0.82,9.19028034985269,6.53322256229991,52.6753116149678,6.4683772241829
736,1.4,2,0.82,1.4,1,0.82,0.95,2.05,0.82,8.67332728904816,5.23835429469075,48.7751261489083,7.7459711074685
737,1.4,2,0.82,1.4,1,0.82,0.95,2.1,0.82,8.59866945162181,4.82096415035883,50.927446963964,8.86685482695814
738,1.4,2,0.82,1.4,1,0.82,1,0.1,0.82,7.84755497132238,3.49815238504003,50.8750066298057,12.7158109075153
739,1.4,2,0.82,1.4,1,0.82,1,0.15,0.82,8.07879211536606,3.98954474332547,47.986313007296,10.0139593315137
740,1.4,2,0.82,1.4,1,0.82,1,0.2,0.82,8.26142889551936,4.58448676764435,51.2237181270073,7.84938955413421
741,1.4,2,0.82,1.4,1,0.82,1,0.25,0.82,8.66863418425795,5.47538834081443,40.6167704507631,6.9736056154119
742,1.4,2,0.82,1.4,1,0.82,1,0.3,0.82,10.0110887244644,7.66761733919678,49.0520395479054,7.3869601069765
743,1.4,2,0.82,1.4,1,0.82,1,0.35,0.82,10.3657806523127,9.23510654707484,45.6097438432945,6.37777850460513
744,1.4,2,0.82,1.4,1,0.82,1,0.4,0.82,10.3152477764553,11.6311199669632,51.9566678183774,4.73802800398705
745,1.4,2,0.82,1.4,1,0.82,1,0.45,0.82,8.56905325910942,11.8702842135598,45.6816088244387,1.99075400263817
746,1.4,2,0.82,1.4,1,0.82,1,0.5,0.82,7.653505544539,15.5478687651895,54.2572506504928,0.461359122830466
747,1.4,2,0.82,1.4,1,0.82,1,0.55,0.82,7.44963127051082,18.9548969890638,46.9609148876167,0.086970138459687
748,1.4,2,0.82,1.4,1,0.82,1,0.6,0.82,8.66294999735972,21.0178311937599,50.1402511926403,1.48302682659034
749,1.4,2,0.82,1.4,1,0.82,1,0.65,0.82,10.390989016826,20.7377763933473,50.7825236996635,3.61934535426221
750,1.4,2,0.82,1.4,1,0.82,1,0.7,0.82,11.8387519375284,21.1559866635358,47.2631178502951,5.73116841639066
751,1.4,2,0.82,1.4,1,0.82,1,0.75,0.82,12.8580271059275,22.6839402409886,50.9752260985374,7.30427830719645
752,1.4,2,0.82,1.4,1,0.82,1,0.8,0.82,13.054348379425,25.5196406484123,45.807636630532,7.57574162496918
753,1.4,2,0.82,1.4,1,0.82,1,0.85,0.82,11.900730088774,24.7639668208112,35.1022864396495,5.70250804154674
754,1.4,2,0.82,1.4,1,0.82,1,0.9,0.82,10.3794123692873,23.2997077989897,22.3600112681261,3.60027704140875
755,1.4,2,0.82,1.4,1,0.82,1,0.95,0.82,9.03176697366471,24.9028546006396,17.0132697208131,2.30430064592597
756,1.4,2,0.82,1.4,1,0.82,1,1,0.82,7.96343208572155,24.8986369200493,12.6041442111907,1.479832115354
757,1.4,2,0.82,1.4,1,0.82,1,1.05,0.82,8.07993137706668,28.3512589856944,12.3556350639789,1.68799157870422
758,1.4,2,0.82,1.4,1,0.82,1,1.1,0.82,8.33453496929924,27.5124872737564,12.0826710353168,2.16542219946662
759,1.4,2,0.82,1.4,1,0.82,1,1.15,0.82,8.69926977553352,24.6078398418066,12.8534783826847,2.51313214052649
760,1.4,2,0.82,1.4,1,0.82,1,1.2,0.82,10.4543909535441,34.2682593318536,22.99023152483,3.73140947257878
761,1.4,2,0.82,1.4,1,0.82,1,1.25,0.82,10.0762914036533,32.7954717668502,30.7689600778346,3.11686580929084
762,1.4,2,0.82,1.4,1,0.82,1,1.3,0.82,9.57632806880817,39.7394945236333,44.4186360071092,2.49566725705759
763,1.4,2,0.82,1.4,1,0.82,1,1.35,0.82,8.59848879665571,30.8792635964212,56.3026821337845,1.32129974833442
764,1.4,2,0.82,1.4,1,0.82,1,1.4,0.82,8.52258365931483,34.1631168339807,51.6607005913208,1.19166973435509
765,1.4,2,0.82,1.4,1,0.82,1,1.45,0.82,8.68013134504471,32.9499546847466,55.6884878015364,1.4057768834299
766,1.4,2,0.82,1.4,1,0.82,1,1.5,0.82,9.06913350875347,36.2313315183622,51.3105849435908,1.90083227967843
767,1.4,2,0.82,1.4,1,0.82,1,1.55,0.82,8.92562342138767,27.5704911445634,50.3721803841007,1.73404384555708
768,1.4,2,0.82,1.4,1,0.82,1,1.6,0.82,8.95491106561868,27.7530820916502,48.758756848394,1.74814757793087
769,1.4,2,0.82,1.4,1,0.82,1,1.65,0.82,8.72487712855349,25.7105308771848,52.7773847965042,1.50639801900412
770,1.4,2,0.82,1.4,1,0.82,1,1.7,0.82,8.29602774977174,20.1537135511385,55.4950043610902,1.05483112300059
771,1.4,2,0.82,1.4,1,0.82,1,1.75,0.82,8.16830023956995,16.8987375968913,52.8481337854146,1.03267585066888
772,1.4,2,0.82,1.4,1,0.82,1,1.8,0.82,8.29979885633266,13.3970813790121,51.9082135405212,1.38867240778093
773,1.4,2,0.82,1.4,1,0.82,1,1.85,0.82,8.92916400341356,12.1375564841051,49.5157060201691,2.43169464345961
774,1.4,2,0.82,1.4,1,0.82,1,1.9,0.82,9.7511302174299,10.8713159617972,47.018908307271,3.9787748297839
775,1.4,2,0.82,1.4,1,0.82,1,1.95,0.82,9.97717737944216,8.87363074737912,44.416878351597,5.64401622681397
776,1.4,2,0.82,1.4,1,0.82,1,2,0.82,10.1193670517845,7.84730783980917,42.2003600676005,7.5358100858185
777,1.4,2,0.82,1.4,1,0.82,1,2.05,0.82,9.72796761239415,6.55627360749524,46.7668369788222,8.83709530019052
778,1.4,2,0.82,1.4,1,0.82,1,2.1,0.82,9.7625538097223,6.3164737996967,46.0265009909592,10.0587332172492
779,1.4,2,0.82,1.4,1,0.82,1.05,0.1,0.82,9.67949536181962,5.85129571798856,46.8600711967894,12.3229298473412
780,1.4,2,0.82,1.4,1,0.82,1.05,0.15,0.82,9.64516712384974,6.08381001246625,47.9840714153576,10.2801920463171
781,1.4,2,0.82,1.4,1,0.82,1.05,0.2,0.82,10.1879762742536,6.94546372363923,46.4926573537955,9.90916065674084
782,1.4,2,0.82,1.4,1,0.82,1.05,0.25,0.82,10.1067211841599,7.00985284608786,38.2239376076102,9.25182511349275
783,1.4,2,0.82,1.4,1,0.82,1.05,0.3,0.82,11.200191513561,8.56385361304478,44.5274396998359,10.3526741483349
784,1.4,2,0.82,1.4,1,0.82,1.05,0.35,0.82,11.5793828310573,9.79789981359087,48.8153962609794,9.37984833785191
785,1.4,2,0.82,1.4,1,0.82,1.05,0.4,0.82,10.9724215210271,10.8739551911191,52.8595788423252,6.34193203488517
786,1.4,2,0.82,1.4,1,0.82,1.05,0.45,0.82,9.01770449789647,11.6951065410258,51.5337869452262,2.66425419881616
787,1.4,2,0.82,1.4,1,0.82,1.05,0.5,0.82,7.52338894346336,14.867442431084,48.3189729548501,0.350099696806218
788,1.4,2,0.82,1.4,1,0.82,1.05,0.55,0.82,7.59272186391286,15.8098208955278,52.2335559232297,0.417788083382099
789,1.4,2,0.82,1.4,1,0.82,1.05,0.6,0.82,9.83000826217308,16.7965416233658,51.3818821814602,3.09244732926945
790,1.4,2,0.82,1.4,1,0.82,1.05,0.65,0.82,12.0897159047231,17.5417015871699,51.299352267096,6.52725885001775
791,1.4,2,0.82,1.4,1,0.82,1.05,0.7,0.82,13.3975174953626,17.8596864832487,45.824028709201,9.18034920478141
792,1.4,2,0.82,1.4,1,0.82,1.05,0.75,0.82,14.2293827821671,20.3077351743143,37.3014671476518,10.883171269723
793,1.4,2,0.82,1.4,1,0.82,1.05,0.8,0.82,13.5184655373421,21.6014037584334,23.2450227832452,9.35361201023721
794,1.4,2,0.82,1.4,1,0.82,1.05,0.85,0.82,9.86482430205602,20.4295272628101,10.8345512758639,5.99669330241912
795,1.4,2,0.82,1.4,1,0.82,1.05,0.9,0.82,6.2939252715341,22.6314041453937,5.23169934785137,4.03058185310105
796,1.4,2,0.82,1.4,1,0.82,1.05,0.95,0.82,3.93731615577806,23.4485515374817,2.33055275641733,2.9678722380562
797,1.4,2,0.82,1.4,1,0.82,1.05,1,0.82,2.90139962904751,20.9909557558033,1.08958449405747,2.79217871864397
798,1.4,2,0.82,1.4,1,0.82,1.05,1.05,0.82,3.0716985572357,22.7643222287898,1.01518056263195,4.41564490658382
799,1.4,2,0.82,1.4,1,0.82,1.05,1.1,0.82,3.44065000430399,22.6664499838147,1.25053667217611,6.08039082361594
800,1.4,2,0.82,1.4,1,0.82,1.05,1.15,0.82,4.13857524388391,21.0841846068577,1.97061902214244,6.74511608157627
801,1.4,2,0.82,1.4,1,0.82,1.05,1.2,0.82,6.05859020677984,23.9063386704984,4.11712192837589,7.56452173205191
802,1.4,2,0.82,1.4,1,0.82,1.05,1.25,0.82,8.96296536226903,23.9334861080514,8.35822001624941,6.60609929299344
803,1.4,2,0.82,1.4,1,0.82,1.05,1.3,0.82,11.2276760143792,25.3380926289205,16.9670100910648,5.59424820128776
804,1.4,2,0.82,1.4,1,0.82,1.05,1.35,0.82,11.1751804779157,26.6447644484727,29.3932663760596,4.59517429793622
805,1.4,2,0.82,1.4,1,0.82,1.05,1.4,0.82,11.0946820388134,29.2285176125827,46.0763590497022,4.43138223361495
806,1.4,2,0.82,1.4,1,0.82,1.05,1.45,0.82,10.6453303351033,27.0123559869167,46.1079413519077,3.8427999568777
807,1.4,2,0.82,1.4,1,0.82,1.05,1.5,0.82,10.4571201338963,26.6380231782245,53.1945260945338,3.60601317280243
808,1.4,2,0.82,1.4,1,0.82,1.05,1.55,0.82,9.85759558401906,25.6381765840212,45.4045982012727,2.84756620440452
809,1.4,2,0.82,1.4,1,0.82,1.05,1.6,0.82,9.16561253554943,25.5942376169867,52.563132467815,2.00484988594954
810,1.4,2,0.82,1.4,1,0.82,1.05,1.65,0.82,8.5093599503061,24.5811814865503,50.729474291454,1.26566027492665
811,1.4,2,0.82,1.4,1,0.82,1.05,1.7,0.82,8.54641822963949,21.1766642814376,55.2565158568684,1.32646622545359
812,1.4,2,0.82,1.4,1,0.82,1.05,1.75,0.82,9.10645042343257,17.8302917657262,51.8687742098392,2.06259380780908
813,1.4,2,0.82,1.4,1,0.82,1.05,1.8,0.82,10.158510260929,17.3666238755326,53.7724244660888,3.46294915069395
814,1.4,2,0.82,1.4,1,0.82,1.05,1.85,0.82,10.2570623394718,14.1511859749019,50.9882919160922,4.03414068802056
815,1.4,2,0.82,1.4,1,0.82,1.05,1.9,0.82,10.7720431320004,13.2121827399537,50.3272459211279,5.09535855021878
816,1.4,2,0.82,1.4,1,0.82,1.05,1.95,0.82,10.7033258718636,10.9366499722782,46.0862740565538,5.79230787142178
817,1.4,2,0.82,1.4,1,0.82,1.05,2,0.82,12.1037228873584,11.6715712273063,48.2526049352587,8.85956142480937
818,1.4,2,0.82,1.4,1,0.82,1.05,2.05,0.82,11.7788045670152,9.83526534963026,50.6785999719814,10.3136004744127
819,1.4,2,0.82,1.4,1,0.82,1.05,2.1,0.82,11.3646714462536,8.7143241656691,47.6878953606863,10.9102765439909
820,1.4,2,0.82,1.4,1,0.82,1.1,0.1,0.82,10.8707046312794,8.29609214797416,51.775961081011,9.43924169770261
821,1.4,2,0.82,1.4,1,0.82,1.1,0.15,0.82,11.2156004835286,9.20474809087018,49.5403876254608,9.00922468872863
822,1.4,2,0.82,1.4,1,0.82,1.1,0.2,0.82,10.7212914100256,8.35607311508897,35.1022033398472,8.53994617515425
823,1.4,2,0.82,1.4,1,0.82,1.1,0.25,0.82,11.3845016826733,8.76048941282822,34.01021341136,10.9592654008901
824,1.4,2,0.82,1.4,1,0.82,1.1,0.3,0.82,11.7178989906076,9.17388792763295,36.016951608184,12.1298747209056
825,1.4,2,0.82,1.4,1,0.82,1.1,0.35,0.82,11.7324124754454,9.42667842070415,45.2165528700677,11.0459088679554
826,1.4,2,0.82,1.4,1,0.82,1.1,0.4,0.82,11.8134971684581,11.422889349664,46.5459311944228,8.18430436846436
827,1.4,2,0.82,1.4,1,0.82,1.1,0.45,0.82,9.2158546762241,11.4602053663993,47.0383047866833,3.0391221112988
828,1.4,2,0.82,1.4,1,0.82,1.1,0.5,0.82,7.20955078387359,11.9482879460916,49.3646896962522,0.210797180215451
829,1.4,2,0.82,1.4,1,0.82,1.1,0.55,0.82,8.00498173590047,12.8465199710143,49.1793981533331,1.09862990888982
830,1.4,2,0.82,1.4,1,0.82,1.1,0.6,0.82,10.8815859183182,13.7538870165758,56.5513207264852,5.01527021464475
831,1.4,2,0.82,1.4,1,0.82,1.1,0.65,0.82,13.1112454697153,14.5072825133824,41.9969599758201,9.48370133627403
832,1.4,2,0.82,1.4,1,0.82,1.1,0.7,0.82,14.0463761851663,16.079055537921,26.6265513190822,12.2775225212659
833,1.4,2,0.82,1.4,1,0.82,1.1,0.75,0.82,12.9140079529532,19.4172798220969,14.1452528210898,12.8353638759585
834,1.4,2,0.82,1.4,1,0.82,1.1,0.8,0.82,6.66496818148571,20.4046360579797,4.65969473221043,9.07013997410037
835,1.4,2,0.82,1.4,1,0.82,1.1,0.85,0.82,3.59615370908485,23.0536961033576,1.42698299879393,6.11719675725959
836,1.4,2,0.82,1.4,1,0.82,1.1,0.9,0.82,3.34729313445294,25.6411027317707,1.40335072339864,4.04412794429881
837,1.4,2,0.82,1.4,1,0.82,1.1,0.95,0.82,4.98738415669539,28.3483942236394,3.42877760794934,3.92446284180976
838,1.4,2,0.82,1.4,1,0.82,1.1,1,0.82,6.44839902411769,26.8871060600806,5.17336792232125,4.79041670334843
